"ID","code_country","code_plot","latitude","longitude","lat","lon"
789,52,2,440400,260300,44,26
790,52,3,441800,253600,44,25
791,52,4,441800,253600,44,25
792,52,5,443000,261000,44,26
793,52,6,445400,260600,44.5,26
794,52,7,450600,254200,45,25
795,52,8,452000,253300,45,25
796,52,9,453000,253500,45,25
797,52,10,472600,253300,47,25
798,52,11,452500,251600,45,25
799,52,12,464100,223700,46,22
800,52,13,450100,245900,45,24.5
801,53,1,535300,143000,53.5,14
802,53,2,535300,143000,53.5,14
803,53,3,535300,143000,53.5,14
804,53,4,535300,143000,53.5,14
805,53,5,535300,143000,53.5,14
806,53,6,535300,143000,53.5,14
807,53,7,535300,143000,53.5,14
808,53,8,535300,143000,53.5,14
809,53,9,535300,143000,53.5,14
810,53,10,535300,143000,53.5,14
811,53,11,535300,143000,53.5,14
812,53,12,535300,143000,53.5,14
813,53,13,535300,143000,53.5,14
814,53,14,535300,143000,53.5,14
815,53,15,535300,143000,53.5,14
816,53,16,535300,143000,53.5,14
817,53,17,535300,143000,53.5,14
818,53,18,535300,143000,53.5,14
819,53,19,535300,143000,53.5,14
820,53,20,535300,143000,53.5,14
821,53,21,535300,143000,53.5,14
822,53,22,535300,143000,53.5,14
823,53,23,535300,143000,53.5,14
824,53,24,535300,143000,53.5,14
825,53,25,535300,143000,53.5,14
826,53,26,535300,143000,53.5,14
827,53,27,535300,143000,53.5,14
828,53,28,535300,143000,53.5,14
829,53,29,535300,143000,53.5,14
830,53,30,535300,143000,53.5,14
831,53,31,535300,143000,53.5,14
832,53,32,535300,143000,53.5,14
833,53,33,535300,143000,53.5,14
834,53,34,535300,143000,53.5,14
835,53,35,535300,143000,53.5,14
836,53,36,535300,143000,53.5,14
837,53,37,535300,143000,53.5,14
838,53,38,535300,143000,53.5,14
839,53,39,535300,143000,53.5,14
840,53,40,535300,143000,53.5,14
841,53,41,535300,143000,53.5,14
842,53,42,535300,143000,53.5,14
843,53,43,535300,143000,53.5,14
844,53,44,535300,143000,53.5,14
845,53,45,535300,143000,53.5,14
846,53,46,535300,143000,53.5,14
847,53,47,535300,143000,53.5,14
848,53,48,535300,143000,53.5,14
849,53,49,535300,143000,53.5,14
850,53,50,535300,143000,53.5,14
851,53,51,535300,143000,53.5,14
852,53,52,535300,143000,53.5,14
853,53,53,535300,143000,53.5,14
854,53,54,535300,143000,53.5,14
855,53,55,535300,143000,53.5,14
856,53,56,535300,143000,53.5,14
857,53,57,535300,143000,53.5,14
858,53,58,535300,143000,53.5,14
859,53,59,535300,143000,53.5,14
860,53,60,535300,143000,53.5,14
861,53,61,535300,143000,53.5,14
862,53,62,535300,143000,53.5,14
863,53,63,535300,143000,53.5,14
864,53,64,535300,143000,53.5,14
865,53,65,535300,143000,53.5,14
866,53,66,535300,143000,53.5,14
867,53,67,535300,143000,53.5,14
868,53,68,535300,143000,53.5,14
869,53,69,535300,143000,53.5,14
870,53,70,535300,143000,53.5,14
871,53,71,535300,143000,53.5,14
872,53,72,535300,143000,53.5,14
873,53,73,535300,143000,53.5,14
874,53,74,535300,143000,53.5,14
875,53,75,535300,143000,53.5,14
876,53,76,535300,143000,53.5,14
877,53,77,535300,143000,53.5,14
878,53,78,535300,143000,53.5,14
879,53,79,535300,143000,53.5,14
880,53,80,535300,143000,53.5,14
881,53,81,535300,143000,53.5,14
882,53,82,535300,143000,53.5,14
883,53,83,535300,143000,53.5,14
884,53,84,535300,143000,53.5,14
885,53,85,535300,143000,53.5,14
886,53,86,535300,143000,53.5,14
887,53,87,535300,143000,53.5,14
888,53,88,535300,143000,53.5,14
889,53,89,535300,143000,53.5,14
890,53,90,535300,143000,53.5,14
891,53,91,535300,143000,53.5,14
892,53,92,535300,143000,53.5,14
893,53,93,535300,143000,53.5,14
894,53,94,535300,143000,53.5,14
895,53,95,535300,143000,53.5,14
896,53,96,535300,143000,53.5,14
897,53,97,535300,143000,53.5,14
898,53,98,535300,143000,53.5,14
899,53,99,535300,143000,53.5,14
900,53,100,535300,143000,53.5,14
901,53,101,535300,143000,53.5,14
902,53,102,544800,175600,54,17.5
903,53,103,534700,150300,53,15
904,53,104,531100,142900,53,14
905,53,105,525400,152100,52.5,15
906,53,106,524600,145400,52,14.5
907,53,107,524400,145200,52,14.5
908,53,108,525200,154300,52.5,15
909,53,109,530700,160200,53,16
910,53,110,534600,152900,53,15
911,53,111,544000,175900,54,17.5
912,53,112,534800,162100,53,16
913,53,113,540900,170700,54,17
914,53,115,543200,175400,54,17.5
915,53,116,543300,181600,54,18
916,53,117,540500,190900,54,19
917,53,118,540500,191200,54,19
918,53,119,540300,202400,54,20
919,53,120,540900,201000,54,20
920,53,121,535900,192600,53.5,19
921,53,122,534600,190200,53,19
922,53,123,532700,192500,53,19
923,53,1,535300,143000,53.5,14
924,53,2,535300,143000,53.5,14
925,53,3,535300,143000,53.5,14
926,53,4,535300,143000,53.5,14
927,53,5,535300,143000,53.5,14
928,53,6,535300,143000,53.5,14
929,53,7,535300,143000,53.5,14
930,53,8,535300,143000,53.5,14
931,53,9,535300,143000,53.5,14
932,53,10,535300,143000,53.5,14
933,53,11,535300,143000,53.5,14
934,53,12,535300,143000,53.5,14
935,53,13,535300,143000,53.5,14
936,53,14,535300,143000,53.5,14
937,53,15,535300,143000,53.5,14
938,53,16,535300,143000,53.5,14
939,53,17,535300,143000,53.5,14
940,53,18,535300,143000,53.5,14
941,53,19,535300,143000,53.5,14
942,53,20,535300,143000,53.5,14
943,53,21,535300,143000,53.5,14
944,53,22,535300,143000,53.5,14
945,53,23,535300,143000,53.5,14
946,53,24,535300,143000,53.5,14
947,53,25,535300,143000,53.5,14
948,53,26,535300,143000,53.5,14
949,53,27,535300,143000,53.5,14
950,53,28,535300,143000,53.5,14
951,53,29,535300,143000,53.5,14
952,53,30,535300,143000,53.5,14
953,53,31,535300,143000,53.5,14
954,53,32,535300,143000,53.5,14
955,53,33,535300,143000,53.5,14
956,53,34,535300,143000,53.5,14
957,53,35,535300,143000,53.5,14
958,53,36,535300,143000,53.5,14
959,53,37,535300,143000,53.5,14
960,53,38,535300,143000,53.5,14
961,53,39,535300,143000,53.5,14
962,53,40,535300,143000,53.5,14
963,53,41,535300,143000,53.5,14
964,53,42,535300,143000,53.5,14
965,53,43,535300,143000,53.5,14
966,53,44,535300,143000,53.5,14
967,53,45,535300,143000,53.5,14
968,53,46,535300,143000,53.5,14
969,53,47,535300,143000,53.5,14
970,53,48,535300,143000,53.5,14
971,53,49,535300,143000,53.5,14
972,53,50,535300,143000,53.5,14
973,53,51,535300,143000,53.5,14
974,53,52,535300,143000,53.5,14
975,53,53,535300,143000,53.5,14
976,53,54,535300,143000,53.5,14
977,53,55,535300,143000,53.5,14
978,53,56,535300,143000,53.5,14
979,53,57,535300,143000,53.5,14
980,53,58,535300,143000,53.5,14
981,53,59,535300,143000,53.5,14
982,53,60,535300,143000,53.5,14
983,53,61,535300,143000,53.5,14
984,53,62,535300,143000,53.5,14
985,53,63,535300,143000,53.5,14
986,53,64,535300,143000,53.5,14
987,53,65,535300,143000,53.5,14
988,53,66,535300,143000,53.5,14
989,53,67,535300,143000,53.5,14
990,53,68,535300,143000,53.5,14
991,53,69,535300,143000,53.5,14
992,53,70,535300,143000,53.5,14
993,53,71,535300,143000,53.5,14
994,53,72,535300,143000,53.5,14
995,53,73,535300,143000,53.5,14
996,53,74,535300,143000,53.5,14
997,53,75,535300,143000,53.5,14
998,53,76,535300,143000,53.5,14
999,53,77,535300,143000,53.5,14
1000,53,78,535300,143000,53.5,14
1001,53,79,535300,143000,53.5,14
1002,53,80,535300,143000,53.5,14
1003,53,81,535300,143000,53.5,14
1004,53,82,535300,143000,53.5,14
1005,53,83,535300,143000,53.5,14
1006,53,84,535300,143000,53.5,14
1007,53,85,535300,143000,53.5,14
1008,53,86,535300,143000,53.5,14
1009,53,87,535300,143000,53.5,14
1010,53,88,535300,143000,53.5,14
1011,53,89,535300,143000,53.5,14
1012,53,90,535300,143000,53.5,14
1013,53,91,535300,143000,53.5,14
1014,53,92,535300,143000,53.5,14
1015,53,93,535300,143000,53.5,14
1016,53,94,535300,143000,53.5,14
1017,53,95,535300,143000,53.5,14
1018,53,96,535300,143000,53.5,14
1019,53,97,535300,143000,53.5,14
1020,53,98,535300,143000,53.5,14
1021,53,99,535300,143000,53.5,14
1022,53,100,535300,143000,53.5,14
1023,53,101,535300,143000,53.5,14
1024,53,102,544800,175600,54,17.5
1025,53,103,534700,150300,53,15
1026,53,104,531100,142900,53,14
1027,53,105,525400,152100,52.5,15
1028,53,106,524600,145400,52,14.5
1029,53,107,524400,145200,52,14.5
1030,53,108,525200,154300,52.5,15
1031,53,109,530700,160200,53,16
1032,53,111,544000,175900,54,17.5
1033,53,113,540900,170700,54,17
1034,53,114,541200,171300,54,17
1035,53,115,543200,175400,54,17.5
1036,53,116,543300,181600,54,18
1037,53,117,540500,190900,54,19
1038,53,118,540500,191200,54,19
1039,53,119,540300,202400,54,20
1040,53,120,540900,201000,54,20
1041,53,121,535900,192600,53.5,19
1042,53,122,534600,190200,53,19
1043,53,123,532700,192500,53,19
1044,53,124,535300,143000,53.5,14
1045,53,125,535300,143000,53.5,14
1046,53,126,535300,143000,53.5,14
1047,53,127,535300,143000,53.5,14
1048,53,128,535300,143000,53.5,14
1049,53,129,535300,143000,53.5,14
1050,53,130,535300,143000,53.5,14
1051,53,131,535300,143000,53.5,14
1052,53,132,535300,143000,53.5,14
1053,53,133,535300,143000,53.5,14
1054,53,134,535300,143000,53.5,14
1055,53,135,535300,143000,53.5,14
1056,53,136,535300,143000,53.5,14
1057,53,137,535300,143000,53.5,14
1058,53,138,535300,143000,53.5,14
1059,53,139,535300,143000,53.5,14
1060,53,140,535300,143000,53.5,14
1061,53,141,535300,143000,53.5,14
1062,53,142,535300,143000,53.5,14
1063,53,143,535300,143000,53.5,14
1064,53,144,535300,143000,53.5,14
1065,53,145,535300,143000,53.5,14
1066,53,146,535300,143000,53.5,14
1067,53,147,535300,143000,53.5,14
1068,53,148,535300,143000,53.5,14
1069,53,149,535300,143000,53.5,14
1070,53,150,535300,143000,53.5,14
1071,53,116,543300,181600,54,18
1072,53,203,541600,225000,54,22.5
1073,53,206,534000,212600,53,21
1074,53,212,524000,234300,52,23
1075,53,312,524800,162500,52,16
1076,53,322,514600,173400,51,17
1077,53,326,522900,193600,52,19
1078,53,405,520100,210600,52,21
1079,53,513,503500,182700,50,18
1080,53,701,505000,152500,50.5,15
1081,53,801,494000,185800,49,18.5
1082,53,804,493900,222900,49,22
1083,53,116,543300,181600,54,18
1084,53,203,541600,225000,54,22.5
1085,53,206,534000,212600,53,21
1086,53,212,524000,234300,52,23
1087,53,312,524800,162500,52,16
1088,53,322,514600,173400,51,17
1089,53,326,522900,193600,52,19
1090,53,405,520100,210600,52,21
1091,53,513,503500,182700,50,18
1092,53,701,505000,152500,50.5,15
1093,53,804,493900,222900,49,22
1094,53,816,494000,185800,49,18.5
1095,54,201,481200,182300,48,18
1096,54,202,483800,190300,48,19
1097,54,203,485500,192900,48.5,19
1098,54,204,483800,193200,48,19
1099,54,205,475300,173500,47.5,17
1100,54,207,491000,201400,49,20
1101,54,208,491100,220500,49,22
1102,54,209,493000,183400,49,18
1103,54,211,482300,190000,48,19
1104,54,212,485700,192300,48.5,19
1105,55,1,582200,81400,58,8
1106,55,2,601500,110600,60,11
1107,55,5,692700,300200,69,30
1108,55,6,585800,113100,58.5,11
1109,55,11,602200,94400,60,9
1110,55,17,685900,192500,68.5,19
1111,55,7,611600,115100,61,11.5
1112,55,8,603600,63100,60,6
1113,55,10,610000,91300,61,9
1114,55,12,624600,85300,62,8.5
1115,55,13,580500,75100,58,7.5
1116,55,14,592000,54700,59,5
1117,55,16,643900,121600,64,12
1118,55,3,590200,73400,59,7
1119,55,4,655300,134800,65.5,13
1120,55,9,592600,95200,59,9.5
1121,55,15,631700,111100,63,11
1122,57,101,452200,164900,45,16
1123,57,102,454000,154300,45,15
1124,57,103,455400,155700,45.5,15.5
1125,57,104,452300,145200,45,14.5
1126,57,105,444900,145900,44,14.5
1127,57,106,452800,143500,45,14
1128,57,107,452200,133500,45,13
1129,58,511,501100,125300,50,12.5
1130,58,521,500200,123700,50,12
1131,58,531,501000,170400,50,17
1132,58,541,500600,171200,50,17
1133,58,551,492700,154600,49,15
1134,58,561,491500,154200,49,15
1135,58,2029,503300,155700,50,15.5
1136,58,2161,494000,151300,49,15
1137,58,2015,504400,153200,50,15
1138,58,2361,490400,171600,49,17
1139,58,2171,500800,155200,50,15.5
1140,59,1,593300,260200,59,26
1141,59,2,593400,260700,59,26
1142,59,3,580300,260600,58,26
1143,59,4,580300,260600,58,26
1144,59,5,580700,270300,58,27
1145,59,6,582100,265800,58,26.5
1146,59,7,574200,263100,57,26
1147,59,1,593300,260200,59,26
1148,59,2,593400,260700,59,26
1149,59,3,580300,260600,58,26
1150,59,6,582100,265800,58,26.5
1151,59,7,574200,263100,57,26
1152,59,8,593100,262400,59,26
1153,59,9,581600,262700,58,26
1154,60,4,461700,142400,46,14
1155,60,5,453200,144800,45,14
1156,60,6,462800,152300,46,15
1157,60,9,453800,143800,45,14
1158,60,1,462200,135600,46,13.5
1159,60,2,455900,134400,45.5,13
1160,60,8,460600,150400,46,15
1161,60,11,462900,163100,46,16
1162,60,3,454000,135100,45,13.5
1163,60,12,462700,152300,46,15
1164,62,5016,662600,322600,66,32
1165,62,5018,662500,330900,66,33
1166,62,5041,660800,330700,66,33
1167,62,5043,660700,334900,66,33
1168,62,5060,655200,305700,65.5,30.5
1169,62,5062,655200,314000,65.5,31
1170,62,5064,655200,322200,65.5,32
1171,62,5066,655100,330500,65.5,33
1172,62,5068,655000,334700,65.5,33
1173,62,5087,653500,305800,65,30.5
1174,62,5089,653500,313900,65,31
1175,62,5093,653400,330200,65,33
1176,62,5112,651800,301500,65,30
1177,62,5114,651800,305700,65,30.5
1178,62,5116,651800,313800,65,31
1179,62,5120,651600,330100,65,33
1180,62,5122,651500,334100,65,33
1181,62,5140,650100,301500,65,30
1182,62,5142,650100,305600,65,30.5
1183,62,5148,645900,325900,64.5,32.5
1184,62,5150,645800,333900,64.5,33
1185,62,5152,645700,342000,64.5,34
1186,62,5169,644400,301500,64,30
1187,62,5171,644300,305500,64,30.5
1188,62,5173,644300,313600,64,31
1189,62,5181,644000,341700,64,34
1190,62,5199,642600,305500,64,30.5
1191,62,5205,642500,325400,64,32.5
1192,62,5207,642400,333500,64,33
1193,62,5209,642300,341500,64,34
1194,62,5232,640900,313400,64,31
1195,62,5234,640800,321400,64,32
1196,62,5236,640700,325300,64,32.5
1197,62,5238,640600,333200,64,33
1198,62,5240,640500,341200,64,34
1199,62,5267,635100,305400,63.5,30.5
1200,62,5269,635100,313300,63.5,31
1201,62,5271,635100,321200,63.5,32
1202,62,5273,635000,325100,63.5,32.5
1203,62,5277,634800,340900,63,34
1204,62,5279,634700,344800,63,34
1205,62,5304,633400,305300,63,30.5
1206,62,5306,633400,313200,63,31
1207,62,5312,633200,332800,63,33
1208,62,5314,633100,340700,63,34
1209,62,5339,631600,313200,63,31
1210,62,5341,631600,321000,63,32
1211,62,5343,631500,324800,63,32
1212,62,5349,631300,344300,63,34
1213,62,5373,625800,324700,62.5,32
1214,62,5375,625700,332400,62.5,33
1215,62,5377,625600,340200,62.5,34
1216,62,5379,625500,344000,62.5,34
1217,62,5381,625400,351800,62.5,35
1218,62,5383,625200,355500,62.5,35.5
1219,62,5401,624200,313000,62,31
1220,62,5403,624200,320700,62,32
1221,62,5405,624100,324400,62,32
1222,62,5407,624000,332200,62,33
1223,62,5411,623800,343700,62,34
1224,62,5415,623500,355200,62,35.5
1225,62,5442,622500,312800,62,31
1226,62,5446,622400,324300,62,32
1227,62,5448,622300,332000,62,33
1228,62,5450,622200,335800,62,33.5
1229,62,5454,622000,351100,62,35
1230,62,5458,621700,362600,62,36
1231,62,5485,620800,305100,62,30.5
1232,62,5487,620800,312700,62,31
1233,62,5489,620700,320400,62,32
1234,62,5491,620700,324100,62,32
1235,62,5493,620600,331800,62,33
1236,62,5495,620500,335500,62,33.5
1237,62,5501,620100,354500,62,35
1238,62,5503,615900,362200,61.5,36
1239,62,5505,615800,365800,61.5,36.5
1240,62,5507,615600,373500,61.5,37
1241,62,5534,615100,301400,61.5,30
1242,62,5536,615100,305000,61.5,30.5
1243,62,5538,615000,312700,61.5,31
1244,62,5540,615000,320300,61.5,32
1245,62,5542,614900,324000,61,32
1246,62,5544,614900,331600,61,33
1247,62,5546,614800,335300,61,33.5
1248,62,5556,614000,365500,61,36.5
1249,62,5582,613300,301300,61,30
1250,62,5586,613300,312600,61,31
1251,62,5588,613300,320200,61,32
1252,62,5590,613200,323800,61,32
1253,62,5592,613100,331400,61,33
1254,62,5594,613000,335000,61,33.5
1255,62,5596,612900,342700,61,34
1256,62,5598,612800,350300,61,35
1257,62,5626,611600,293800,61,29
1258,62,5628,611600,301300,61,30
1259,62,5636,611500,323700,61,32
1260,62,5638,611400,331300,61,33
1261,62,5640,611200,342400,61,34
1262,62,5666,605700,331100,60.5,33
1263,62,5667,605600,334700,60.5,33
1264,63,1,424600,234500,42,23
1265,63,2,430300,274600,43,27
1266,63,3,420300,235500,42,23.5
1267,63,1,424600,234500,42,23
1268,63,2,430300,274600,43,27
1269,63,3,420300,235500,42,23.5
1270,64,5,564400,234100,56,23
1271,67,2,431700,204800,43,20
1272,67,4,440700,215800,44,21.5
1273,67,5,434500,192900,43,19
1274,1,33,501700,15200,50.17,1.52
1275,1,39,502500,31300,50.25,3.13
1276,1,40,502500,32600,50.25,3.26
1277,1,53,501600,40600,50.16,4.0599999999999996
1278,1,95,495800,44600,49.58,4.46
1279,1,106,494200,15200,49.42,1.52
1280,1,125,493300,4600,49.33,0.46
1281,1,141,494100,41800,49.41,4.18
1282,1,156,492400,4600,49.24,0.46
1283,1,157,492500,10000,49.25,1
1284,1,158,492500,11300,49.25,1.1299999999999999
1285,1,160,492500,13900,49.25,1.39
1286,1,168,493300,32500,49.33,3.25
1287,1,191,491600,12600,49.16,1.26
1288,1,198,492500,25900,49.25,2.59
1289,1,199,492500,31200,49.25,3.12
1290,1,207,493200,45800,49.32,4.58
1291,1,208,493200,51100,49.32,5.1100000000000003
1292,1,234,490700,10000,49.07,1
1293,1,240,491600,21900,49.16,2.19
1294,1,241,491600,23200,49.16,2.3199999999999998
1295,1,245,491600,32500,49.16,3.25
1296,1,251,492400,44400,49.24,4.4400000000000004
1297,1,256,492200,55000,49.22,5.5
1298,1,257,492200,60300,49.22,6.03
1299,1,267,484200,-31900,48.42,"-3.19"
1300,1,274,485700,-3000,48.57,"-0.3"
1301,1,280,485900,4700,48.59,0.47
1302,1,283,485900,12600,48.59,1.26
1303,1,286,490800,20600,49.08,2.06
1304,1,288,490800,23200,49.08,2.3199999999999998
1305,1,289,490800,24500,49.08,2.4500000000000002
1306,1,295,490700,40400,49.07,4.04
1307,1,299,491500,45700,49.15,4.57
1308,1,301,491400,52300,49.14,5.23
1309,1,304,491300,61600,49.13,6.16
1310,1,305,491200,62900,49.12,6.29
1311,1,329,484900,-400,48.49,"-0.04"
1312,1,336,485000,12700,48.5,1.27
1313,1,337,485000,14000,48.5,1.4
1314,1,345,485900,32400,48.59,3.24
1315,1,347,485900,35100,48.59,3.51
1316,1,352,490600,45700,49.06,4.57
1317,1,362,490100,72100,49.01,7.21
1318,1,363,490100,73400,49.01,7.34
1319,1,364,490000,74700,49,7.47
1320,1,365,490000,80000,49,8
1321,1,376,482800,-20000,48.28,"-2"
1322,1,380,483900,-10900,48.39,"-1.0900000000000001"
1323,1,381,483900,-5600,48.39,"-0.56000000000000005"
1324,1,392,484200,12700,48.42,1.27
1325,1,393,484200,14000,48.42,1.4
1326,1,400,485000,31100,48.5,3.11
1327,1,408,485700,45600,48.57,4.5599999999999996
1328,1,410,485700,52200,48.57,5.22
1329,1,412,485600,60200,48.56,6.02
1330,1,413,485500,61500,48.55,6.15
1331,1,418,485300,72000,48.53,7.2
1332,1,420,485200,74600,48.52,7.46
1333,1,421,485100,75900,48.51,7.59
1334,1,446,483300,4800,48.33,0.48
1335,1,447,483300,10100,48.33,1.01
1336,1,452,484200,20600,48.42,2.06
1337,1,466,484900,50900,48.49,5.09
1338,1,468,484700,54800,48.47,5.48
1339,1,486,481000,-23700,48.1,"-2.37"
1340,1,491,481200,-13300,48.12,"-1.33"
1341,1,499,482300,900,48.23,0.09
1342,1,517,483300,40300,48.33,4.03
1343,1,521,484000,45500,48.4,4.55
1344,1,522,484000,50800,48.4,5.08
1345,1,523,483900,53400,48.39,5.34
1346,1,524,483900,54700,48.39,5.47
1347,1,525,483800,60000,48.38,6
1348,1,529,484500,65300,48.45,6.53
1349,1,531,484400,71900,48.44,7.19
1350,1,553,481500,2300,48.15,0.23
1351,1,563,482500,23200,48.25,2.3199999999999998
1352,1,576,483100,53400,48.31,5.34
1353,1,577,483000,54700,48.3,5.47
1354,1,583,483600,70500,48.36,7.05
1355,1,584,483600,71800,48.36,7.18
1356,1,587,475100,-30100,47.51,"-3.01"
1357,1,599,480500,-2800,48.05,"-0.28000000000000003"
1358,1,614,481600,24500,48.16,2.4500000000000002
1359,1,616,481600,31100,48.16,3.11
1360,1,618,481600,33600,48.16,3.36
1361,1,622,482300,44100,48.23,4.41
1362,1,626,482200,53300,48.22,5.33
1363,1,627,482200,54600,48.22,5.46
1364,1,633,482800,70500,48.28,7.05
1365,1,639,474400,-22200,47.44,"-2.2200000000000002"
1366,1,665,480700,32300,48.07,3.23
1367,1,666,480700,33600,48.07,3.36
1368,1,667,480700,34900,48.07,3.49
1369,1,675,481300,53300,48.13,5.33
1370,1,677,481300,55900,48.13,5.59
1371,1,682,481900,70400,48.19,7.04
1372,1,683,481800,71700,48.18,7.17
1373,1,689,474600,-13100,47.46,"-1.31"
1374,1,697,474900,1100,47.49,0.11
1375,1,702,475800,11500,47.58,1.1499999999999999
1376,1,706,475900,21900,47.59,2.19
1377,1,709,475900,25700,47.59,2.57
1378,1,715,480600,41500,48.06,4.1500000000000004
1379,1,716,480600,42800,48.06,4.28
1380,1,717,480600,44100,48.06,4.41
1381,1,719,480500,50600,48.05,5.0599999999999996
1382,1,722,480400,54500,48.04,5.45
1383,1,723,480400,55800,48.04,5.58
1384,1,724,480400,61100,48.04,6.11
1385,1,726,481100,63700,48.11,6.37
1386,1,727,481100,65000,48.11,6.5
1387,1,728,481000,70300,48.1,7.03
1388,1,729,481000,71600,48.1,7.16
1389,1,743,474000,-100,47.4,"-0.01"
1390,1,744,474000,1100,47.4,0.11
1391,1,748,475000,10200,47.5,1.02
1392,1,750,475000,12800,47.5,1.28
1393,1,759,475000,33600,47.5,3.36
1394,1,764,475700,44000,47.57,4.4000000000000004
1395,1,772,480300,62400,48.03,6.24
1396,1,773,480300,63700,48.03,6.37
1397,1,774,480200,64900,48.02,6.49
1398,1,775,480200,70200,48.02,7.02
1399,1,776,480100,71500,48.01,7.15
1400,1,792,474100,11500,47.41,1.1499999999999999
1401,1,794,474100,14100,47.41,1.41
1402,1,796,474100,20600,47.41,2.06
1403,1,799,474100,24400,47.41,2.44
1404,1,805,474900,40100,47.49,4.01
1405,1,806,474900,41400,47.49,4.1399999999999997
1406,1,808,474900,44000,47.49,4.4000000000000004
1407,1,809,474800,45300,47.48,4.53
1408,1,810,474800,50600,47.48,5.0599999999999996
1409,1,815,474600,61000,47.46,6.1
1410,1,817,475400,63600,47.54,6.36
1411,1,819,475300,70100,47.53,7.01
1412,1,824,472000,-14200,47.2,"-1.42"
1413,1,836,473200,10200,47.32,1.02
1414,1,837,473300,11500,47.33,1.1499999999999999
1415,1,839,473300,14100,47.33,1.41
1416,1,840,473300,15300,47.33,1.53
1417,1,842,473300,21900,47.33,2.19
1418,1,844,473300,24400,47.33,2.44
1419,1,848,474100,33600,47.41,3.36
1420,1,852,474000,42700,47.4,4.2699999999999996
1421,1,861,474600,62200,47.46,6.22
1422,1,863,474500,64800,47.45,6.48
1423,1,865,474300,72600,47.43,7.26
1424,1,874,471400,-1200,47.14,"-0.12"
